time,open,high,low,close,volume
1568986200,10192.72,10203.41,10160.0,10181.25,470.4190000000001
1568988000,10180.9,10187.85,10157.44,10180.91,472.9479999999999
1568989800,10180.05,10189.5,10169.53,10178.19,413.94900000000007
1568991600,10179.0,10183.4,10141.31,10156.53,604.6050000000001
1568993400,10157.38,10187.11,10143.03,10180.66,458.17
1568995200,10179.55,10189.13,10155.05,10159.62,384.61400000000003
1568997000,10159.62,10175.71,10100.18,10105.3,447.90700000000004
1568998800,10106.0,10164.94,10070.5,10137.88,755.0059999999997
1569000600,10137.25,10137.87,10100.55,10122.21,528.774
1569002400,10122.22,10159.5,10122.22,10157.48,447.42499999999995
1569004200,10157.53,10172.58,10144.12,10157.07,490.53599999999994
1569006000,10157.59,10187.2,10156.97,10158.74,480.256
1569007800,10158.74,10180.52,10156.32,10161.6,452.488
1569009600,10161.4,10171.04,10144.09,10152.15,426.47599999999983
1569011400,10153.08,10153.1,10141.35,10143.28,381.04599999999994
1569013200,10144.65,10152.54,10070.67,10141.59,615.7539999999999
1569015000,10141.04,10145.27,10100.15,10130.57,578.1089999999999
1569016800,10130.14,10154.89,10130.14,10149.72,434.1
1569018600,10149.42,10149.71,10133.9,10136.06,425.462
1569020400,10135.17,10183.19,10133.6,10170.99,480.1330000000001
1569022200,10170.99,10185.34,10164.75,10166.35,479.72799999999995
1569024000,10166.56,10175.3,10142.93,10159.38,385.122
1569025800,10157.0,10163.75,10135.82,10157.43,560.6510000000001
1569027600,10157.43,10172.36,10148.84,10160.47,374.64900000000006
1569029400,10160.51,10163.64,10145.0,10146.36,426.7999999999999
1569031200,10147.93,10162.24,10147.93,10157.4,440.452
1569033000,10156.97,10156.97,10117.0,10123.56,468.32099999999997
1569034800,10122.94,10139.0,10116.8,10128.81,461.9709999999999
